image_id,n_citi,bed,bath,sqft,price
13377,294,4,4,3092,959900
13378,394,3,4,3000,899900
13379,8,5,3,3405,950000
13380,109,4,3,3120,935000
13381,294,3,2,2308,900000
13382,384,4,3,3461,900000
13383,116,4,2,5628,950000
13384,320,3,2,2119,999000
13385,320,3,3,1808,998000
13388,190,4,4,3020,975000
13389,8,4,3,3009,949000
13391,80,5,3,3963,998000
13392,116,5,3,4273,949000
13393,287,3,2,2266,1244500
13394,275,3,3,2645,1250000
13395,209,3,2,2650,1150000
13396,370,2,2,1559,1300000
13397,60,3,2,1963,1125000
13398,230,3,2,1844,1100000
13399,242,2,2,2760,1200000
13400,18,3,2,3035,1190000
13401,326,4,3,2869,1249000
13402,230,3,2,2345,1199000
13403,230,5,3,2491,1278000
13404,18,3,2,2684,1334900
13405,287,3,3,3084,1290000
13406,60,3,2,2007,1299000
13407,60,3,3,2247,1098000
13408,242,3,3,3725,1199000
13409,275,1,2,994,1099000
13411,209,3,2,3815,999000
13412,242,3,3,3232,1099000
13414,326,5,3,2295,1299000
13415,22,4,3,2560,1449000
13416,287,3,3,2281,1263000
13417,18,3,3,2686,1149000
13418,326,4,3,3484,1199000
13420,18,3,2,2750,1139000
13421,72,3,3,1823,1200000
13422,18,4,3,3263,1198000
13423,275,3,2,2621,995000
13425,18,5,3,3850,1350000
13426,72,3,2,2463,1150000
13427,287,4,2,2197,1249000
13428,370,3,2,2110,1500000
13429,18,3,2,2221,1100000
13430,370,3,3,3259,1475000
13431,18,4,4,3083,1249000
13432,275,4,4,2299,1250000
13433,242,3,3,3422,1434000
13434,275,4,2,3138,1495000
13435,326,4,1,1681,1169000
13436,326,4,2,2061,1400000
13437,242,3,2,2390,995000
13438,326,4,4,2198,1229900
13440,72,3,2,1891,1145000
13441,275,4,3,3229,1250000
13442,370,3,4,2189,1075000
13444,18,4,3,4832,1499000
13446,18,6,5,4101,1199000
13447,287,4,2,1768,998500
13450,18,3,3,4004,1150000
13451,93,3,3,2160,1250000
13452,370,5,4,4633,1300000
13453,22,3,2,1741,1045000
13454,209,4,2,2362,1449000
13456,242,3,3,3049,1050000
13458,72,2,1,984,1250000
13462,72,4,3,2542,1275000
13463,275,3,2,2743,1500000
13464,60,5,2,2500,1350000
13465,242,2,2,1804,999999
13466,242,2,2,1903,1050000
13467,242,2,2,2046,1050000
13468,60,3,3,1993,1125000
13469,326,3,3,3476,1498000
13470,60,3,3,2350,1198000
13471,18,3,2,2480,1195000
13472,242,3,3,3049,1049000
13473,60,3,2,2350,1159000
13474,72,2,3,2144,1049000
13475,242,5,3,2966,1299500
13476,287,2,2,1415,1199000
13477,18,4,2,3401,1125000
13478,18,4,2,2753,1049000
13479,18,4,3,2692,1375000
13480,287,3,3,2012,1249000
13481,72,2,1,846,1050000
13483,370,3,2,3700,1290000
13485,18,4,3,3199,1149000
13486,18,3,2,1870,1495000
13487,18,5,4,3707,1200000
13488,275,4,3,2817,1380000
13489,275,4,5,2948,1300000
13493,242,3,3,3674,1350000
13494,326,4,2,2696,999900
13496,326,3,2,2368,995000
13497,21,4,2,4350,1185000
13498,242,2,2,2595,1065000
13499,60,2,2,1900,1025000
13500,242,3,2,2557,999500
13501,326,4,3,2756,1139000
13503,21,3,2,3269,1275000
13504,60,4,2,2875,1223000
13505,326,4,4,3407,1275000
13508,242,2,2,2555,1049999
13510,242,3,2,2299,1069999
13512,18,5,4,4428,1169000
13514,18,4,3,3270,1150000
13517,21,5,4,3541,1190000
13518,60,3,2,2809,1375000
13519,60,3,3,2958,1298000
13520,275,4,4,3834,1695000
13521,370,4,4,4580,1750000
13522,287,4,3,3759,1695000
13523,287,4,3,4400,1895000
13525,326,4,3,3406,1849000
13526,21,3,3,2000,1675000
13527,18,4,3,3349,1790000
13528,60,6,4,2784,1988000
13529,326,5,4,3788,1895000
13534,326,5,7,5190,1650000
13535,370,3,2,2110,1500000
13536,275,4,2,3138,1495000
13538,209,4,4,3815,1575000
13539,93,2,2,1900,1875000
13541,287,3,2,1906,1650000
13542,18,4,3,4832,1499000
13543,230,4,3,3282,1598000
13545,60,3,3,4144,1680000
13546,326,4,3,3540,1680000
13548,275,3,2,2743,1500000
13549,60,3,2,2700,1650000
13550,326,3,3,3476,1498000
13551,60,4,4,4499,2000000
13553,93,3,2,2779,1675000
13554,287,3,3,2278,1759000
13556,326,7,6,4229,1680000
13557,209,4,3,5096,1590000
13558,18,3,2,1870,1495000
13560,60,3,2,2603,1595000
13561,326,5,5,5196,1795000
13562,326,5,3,4186,1999000
13563,275,3,2,2046,1650000
13564,72,3,2,2379,1749000
13565,326,7,6,3910,1688000
13567,370,6,4,4658,1675000
13568,60,11,11,6600,1550000
13569,209,5,3,4419,1595000
13574,335,4,3,3412,1595000
13576,335,4,2,2958,1600000
13577,242,5,4,5100,1939000
13579,370,4,3,4227,1725000
13581,255,4,4,3060,1829000
13583,275,2,2,3553,1575000
13584,60,3,4,3850,1775000
13585,21,3,2,1177,235000
13586,275,2,2,1100,225000
13588,275,2,1,796,246900
13589,275,2,1,883,248500
13590,275,2,1,1008,198000
13591,275,2,2,1190,289000
13592,21,2,1,1100,303000
13593,21,2,2,1600,265000
13594,275,2,1,796,246900
13596,275,3,2,1440,279000
13597,275,2,2,980,285000
13599,275,2,2,1248,289000
13600,275,2,1,883,248500
13601,345,2,1,820,295000
13603,230,2,1,816,325000
13604,329,3,1,991,349000
13605,345,2,2,1378,335000
13606,275,3,2,1088,330000
13607,21,2,1,1100,303000
13608,21,2,1,1041,310000
13609,60,2,2,1163,355000
13610,275,3,2,1380,325000
13611,275,3,2,1664,325000
13612,275,3,2,1344,315000
13613,329,2,1,864,337500
13614,345,3,2,1298,340000
13615,275,2,2,837,345000
13616,275,2,2,1340,348000
13617,345,2,1,820,295000
13618,93,2,2,924,350000
13619,242,3,1,1180,399900
13620,329,3,1,991,349000
13621,275,2,2,1088,385000
13622,21,2,1,784,399000
13623,134,2,2,1088,389000
13624,242,3,2,1155,399000
13625,275,3,2,1351,389500
13626,60,2,2,1651,400000
13627,255,2,1,633,397000
13628,275,3,2,1440,404900
13629,335,2,2,1495,399750
13630,275,3,2,1394,399000
13631,329,4,2,1404,399500
13632,275,3,2,1296,355500
13634,60,2,2,1163,355000
13635,275,3,2,1020,370000
13636,255,3,2,1197,399000
13638,255,2,1,911,395000
13639,255,2,2,1016,397000
13641,242,2,2,1440,358000
13642,275,2,2,837,345000
13643,275,2,1,1203,399000
13644,275,2,2,1340,348000
13645,275,8,4,4356,399000
13646,275,2,2,1344,395000
13647,93,2,2,924,350000
13648,255,1,1,800,374999
13649,275,2,2,1044,399000
13650,275,2,2,1220,399000
13651,275,2,1,820,389000
13652,275,3,2,1898,399000
13653,242,3,1,1180,399900
13654,255,2,1,1052,444000
13655,255,3,2,1197,420000
13656,242,3,2,1340,430000
13657,21,3,2,1440,435000
13658,326,2,2,1000,449000
13659,21,2,1,784,399000
13660,242,3,2,1155,399000
13661,275,3,2,1152,425000
13662,242,3,2,1050,425500
13663,275,3,2,1626,409000
13664,60,2,2,1651,400000
13665,21,2,2,1427,435000
13666,255,2,1,633,397000
13667,275,3,2,1440,404900
13668,275,3,1,1154,415000
13669,329,4,2,1805,429000
13670,329,3,2,1560,422000
13671,275,3,2,1505,439000
13672,18,3,2,1556,435000
13675,21,3,3,1358,455000
13676,335,2,2,1495,399750
13677,275,3,2,1394,399000
13678,370,3,2,1775,445000
13679,329,4,2,1404,399500
13682,255,3,2,1197,399000
13683,21,2,1,960,430000
13684,21,3,2,1041,414900
13685,21,4,2,1440,425000
13686,275,3,2,1385,439000
13687,275,3,2,1511,455000
13688,255,2,1,911,395000
13689,242,5,3,1929,429000
13690,329,3,2,1534,417000
13691,275,3,2,1566,445000
13692,255,2,2,1016,397000
13694,22,2,2,1536,449000
13695,255,3,1,960,444900
13696,134,1,1,608,455000
13698,275,2,1,1203,399000
13699,275,8,4,4356,399000
13701,275,2,2,1344,395000
13702,275,3,2,1521,452000
13703,22,2,2,1308,439000
13704,275,2,2,1044,399000
13705,275,2,2,1220,399000
13706,275,3,2,1898,399000
13707,21,3,2,1774,495000
13708,275,3,2,1640,479900
13710,21,3,2,1832,476999
13711,326,2,2,1000,449000
13712,370,2,1,780,475000
13713,21,3,3,1832,499000
13714,275,2,1,880,505000
13715,275,3,2,1568,500000
13716,275,4,2,2144,499000
13717,335,3,2,1532,499000
13719,21,3,2,1561,485000
13720,18,3,1,1008,465000
13721,134,2,2,1196,469000
13722,255,3,2,1360,495000
13723,230,2,1,880,500000
13724,21,3,3,1358,455000
13725,18,2,1,1276,489000
13726,370,3,2,1775,445000
13727,370,3,2,1408,499900
13728,335,3,2,1220,475000
13729,370,3,2,1483,479000
13730,275,3,2,1614,479000
13731,242,2,2,1406,479000
13733,21,2,1,1204,499000
13734,134,2,2,1215,470000
13735,255,3,3,1493,475000
13737,255,3,2,1319,484000
13738,275,3,2,1511,455000
13739,242,3,2,1672,467000
13740,275,3,2,1424,459000
13741,275,2,1,1058,474000
13742,370,2,1,837,459000
13743,275,3,2,1566,445000
13745,275,3,2,1320,499000
13746,370,3,2,1177,465000
13747,275,3,2,1326,499900
13748,22,2,2,1536,449000
13749,134,1,1,608,455000
13752,345,3,2,1882,479000
13753,21,5,2,1711,469000
13755,275,3,2,1521,452000
13756,273,3,3,2800,459000
13757,275,1,1,772,485000
13758,345,5,3,3100,555000
13759,21,3,2,1774,495000
13760,275,3,2,1667,524900
13761,18,4,1,1750,515000
13762,275,3,2,1500,535000
13763,275,3,2,1741,525000
13765,209,3,2,1120,539000
13766,335,3,2,2400,525000
13767,275,3,3,1462,547500
13768,21,3,3,1832,499000
13770,275,2,1,880,505000
13771,275,3,2,1576,525000
13772,209,3,2,1450,550000
13773,275,3,2,1568,500000
13774,275,4,2,2144,499000
13775,335,3,2,1532,499000
13776,60,2,1,965,549000
13777,93,3,2,1400,525000
13778,255,3,2,1360,495000
13779,230,2,1,880,500000
13781,255,3,2,1531,539000
13782,370,3,2,1408,499900
13783,370,3,2,1559,537860
13784,275,3,2,1430,514000
13785,275,3,2,1779,549000
13788,21,2,1,1204,499000
13789,370,3,2,2012,525000
13790,275,3,2,1848,509000
13791,242,3,2,1463,549000
13792,21,3,2,1639,534900
13793,275,3,2,1945,524900
13794,275,4,2,2928,539900
13795,60,4,2,1592,550000
13797,230,2,1,575,529500
13798,21,3,2,1840,549900
13799,230,2,1,700,535000
13800,21,3,2,1572,555000
13801,21,3,2,2261,529000
13802,275,3,2,1889,549000
13803,275,3,2,1320,499000
13804,275,2,2,1573,545000
13807,134,4,2,1920,549900
13808,326,2,2,1231,529000
13809,18,3,2,1446,545000
13810,275,3,2,1326,499900
13811,370,3,2,1622,523900
13812,230,3,2,964,538500
13813,275,3,2,1752,525000
13814,275,3,2,1780,515000
13816,230,3,2,1260,595000
13817,18,4,2,1594,595000
13818,345,5,3,3100,555000
13819,18,3,2,1760,599000
13820,370,3,2,1700,569000
13822,275,2,2,1408,560000
13824,18,3,3,1434,589000
13825,335,3,2,1640,579000
13826,275,3,3,1462,547500
13828,60,2,2,1327,569000
13829,134,3,2,1557,586000
13830,242,3,2,1851,569000
13832,275,3,2,1966,579000
13833,18,3,2,1687,575000
13834,275,4,3,2197,575000
13836,329,3,2,1500,573000
13838,326,2,2,1595,599900
13839,60,2,1,965,549000
13840,287,3,3,1288,598000
13841,275,3,2,1779,549000
13842,93,3,2,1850,559900
13845,326,3,2,1150,599000
13846,242,4,2,1378,559000
13847,275,4,2,1969,595000
13848,18,3,2,1296,599999
13849,275,4,3,2076,570000
13850,242,3,2,1463,549000
13851,134,3,2,1497,575000
13852,21,4,3,2118,599000
13853,21,3,2,1639,559000
13854,230,3,2,1408,579000
13855,60,4,2,1592,550000
13857,21,3,2,1840,549900
13858,287,3,2,1584,589900
13859,275,3,2,2021,575000
13860,326,2,2,1341,575000
13861,21,3,2,1572,555000
13862,275,3,2,1889,549000
13863,275,3,3,2250,598000
13864,230,2,1,1177,595000
13865,275,2,2,1573,545000
13866,134,4,2,1920,549900
13867,60,3,2,1330,569000
13868,326,3,1,1040,595000
13869,275,4,3,1806,570000
13870,242,3,3,1983,599000
13871,18,3,2,1446,545000
13872,326,1,1,660,589000
13873,21,4,3,2338,599000
13874,60,3,2,2376,575500
13875,275,5,4,2116,559000
13876,230,3,1,950,569000
13878,242,3,2,1867,588000
13879,21,3,2,1666,559900
13880,60,3,2,1305,585000
13881,275,3,2,2052,585000
13882,275,4,3,3984,579900
13883,21,3,2,1532,598000
13884,275,3,2,2203,575000
13885,18,3,2,1759,599000
13886,345,4,4,3494,575000
13888,370,4,3,2373,597000
13889,370,4,3,2373,597000
13890,230,3,2,1260,595000
13891,242,2,2,1429,625000
13892,18,4,2,1594,595000
13893,275,4,2,2375,619500
13894,18,3,2,1760,599000
13895,242,2,2,1584,621500
13896,275,5,3,2916,619000
13897,242,4,3,2000,625000
13898,275,4,3,2168,619900
13899,134,3,2,1461,650000
13901,60,2,2,1843,639000
13902,275,4,2,2470,629000
13903,134,4,2,1750,649000
13904,255,4,2,2066,629000
13905,18,3,2,1593,639000
13906,335,5,2,2396,654000
13907,255,4,2,1984,619900
13910,230,3,2,1402,649000
13911,209,3,2,1439,639000
13913,230,3,2,1476,649000
13914,326,2,2,1595,599900
13915,326,2,1,805,634000
13916,287,3,3,1288,598000
13917,60,3,2,1445,639000
13919,230,3,2,1203,615000
13920,230,3,2,1736,630000
13921,134,3,2,1678,624900
13923,326,3,2,1150,599000
13924,209,3,2,1364,629900
13925,326,4,2,1670,649000
13926,326,3,3,2099,625000
13927,326,4,2,1385,654000
13928,275,4,2,1969,595000
13929,18,3,2,1296,599999
13930,230,2,1,618,619000
13931,329,4,2,1955,649000
13932,21,4,3,2118,599000
13934,60,2,1,1231,615000
13935,60,3,2,1808,639000
13936,242,3,3,2039,614000
13937,275,3,3,2250,598000
13938,134,2,1,965,650000
13939,230,2,1,1177,595000
13940,329,6,4,3030,650000
13941,60,3,3,1791,635000
13942,326,3,1,1040,595000
13943,242,3,3,1983,599000
13944,21,4,3,2338,599000
13945,335,5,3,2521,620000
13946,287,2,2,1188,649000
13947,275,3,3,2356,599000
13949,329,5,3,3186,610000
13950,275,3,2,2803,644000
13951,326,2,2,1906,650000
13953,134,3,2,1431,619000
13954,275,3,2,1832,615000
13955,60,3,2,1664,629000
13956,21,3,2,1532,598000
13957,370,4,3,2373,610000
13958,18,3,2,1759,599000
13959,326,3,3,1843,639000
13960,134,3,2,1805,649900
13961,134,3,2,1754,629000
13963,255,4,2,2042,627500
13964,370,3,2,1890,625000
13965,255,4,2,2042,627500
13966,370,4,3,2373,597000
13967,370,4,3,2373,597000
13968,370,4,3,2373,613000
13969,242,3,3,2325,695000
13970,275,3,4,2111,687000
13971,21,4,2,2617,665000
13972,326,3,2,1168,699000
13973,18,3,3,1506,688000
13974,275,3,2,2050,689000
13975,21,4,3,1947,665000
13976,134,3,2,1461,650000
13977,21,4,3,2700,690000
13978,21,3,2,1752,668500
13979,134,3,3,2505,699900
13980,134,4,2,1750,649000
13981,21,3,2,1998,695000
13982,230,2,2,1300,685000
13983,335,5,2,2396,654000
13984,275,3,2,2378,664000
13985,230,3,2,1402,649000
13986,230,3,2,1476,649000
13987,18,4,2,1711,692500
13990,275,4,3,2518,659000
13991,230,3,2,1316,675000
13992,326,4,2,1615,675000
13993,21,4,3,2475,689000
13994,72,3,2,1309,699000
13995,326,4,2,1670,649000
13997,326,4,2,1385,654000
13998,230,3,2,1300,689000
14000,275,3,2,1945,699900
14001,230,3,2,1340,689900
14002,18,3,2,2671,699900
14003,230,2,1,1000,675000
14004,275,3,2,1644,699900
14005,326,3,2,1792,701085
14006,329,4,2,1955,649000
14009,326,1,1,965,679900
14011,134,2,1,965,650000
14012,329,6,4,3030,650000
14013,72,3,2,1137,695000
14014,370,3,2,2000,699000
14015,275,3,2,1939,664000
14016,18,3,2,1509,658900
14018,22,2,2,1400,679000
14019,275,5,4,3719,699900
14020,209,4,3,2376,685000
14021,329,4,2,2192,698000
14022,287,2,2,1188,649000
14023,275,3,1,2172,669000
14025,275,3,2,2544,695000
14026,18,5,2,2518,659000
14027,72,2,2,947,659500
14028,326,2,2,1906,650000
14029,230,3,2,1485,694990
14030,18,3,2,1795,699900
14031,134,3,2,1805,649900
14033,93,3,2,1356,695000
14035,242,4,3,2383,749000
14036,242,3,3,2325,695000
14037,370,3,2,1548,725000
14038,18,3,2,2183,749000
14039,230,3,2,1570,735000
14040,326,3,2,1168,699000
14041,326,4,2,1380,715000
14042,242,2,2,1991,749000
14043,230,3,3,1835,735900
14045,287,3,2,1858,739000
14046,134,3,3,2505,699900
14047,21,3,2,1998,695000
14048,242,5,3,3528,739000
14049,230,3,2,1398,710000
14052,230,3,2,1604,729950
14053,370,3,2,1955,710000
14055,60,3,1,1500,749000
14056,287,2,1,671,749000
14057,370,3,2,2350,749000
14058,21,3,2,2440,749500
14059,72,3,2,1309,699000
14060,275,3,3,2316,749900
14061,21,3,3,2600,750000
14062,329,3,2,2865,720000
14063,326,5,3,2005,730000
14064,326,3,2,1440,750000
14065,275,3,2,1945,699900
14066,18,4,3,3034,749000
14068,326,3,2,1778,729500
14069,18,3,2,2671,699900
14070,275,3,2,1644,699900
14071,326,3,2,1792,701085
14072,60,2,2,1100,725000
14073,209,3,2,1755,725000
14074,209,3,2,2082,729000
14075,326,3,2,1865,734340
14076,60,3,3,2146,749000
14077,134,4,2,1584,699000
14080,72,3,2,1137,695000
14081,60,3,2,1984,748000
14083,230,3,2,1450,721990
14084,275,4,3,2903,729900
14085,60,3,2,1323,725000
14086,275,5,4,3719,699900
14087,326,3,3,2099,739000
14088,329,4,2,2192,698000
14089,326,3,0,980,709900
14090,72,3,2,1526,729000
14091,326,2,1,1001,749000
14092,242,3,2,1819,739000
14093,18,3,2,1512,749900
14094,275,3,2,2544,695000
14095,60,3,2,1489,734000
14096,18,3,1,1199,727000
14097,230,3,2,1800,729990
14098,60,3,3,1938,719000
14099,18,3,2,1795,699900
14100,329,4,2,2495,729000
14102,230,3,2,1800,729540
14103,93,3,2,1356,695000
14104,18,4,2,1674,730000
14106,345,4,2,2443,725000
14108,242,4,3,2383,749000
14109,275,5,4,3426,796000
14110,275,2,2,1759,769000
14111,18,3,2,2183,749000
14112,329,4,3,3440,760000
14113,21,4,3,2536,800000
14114,242,4,3,3371,799000
14115,242,4,2,2516,799000
14116,60,3,4,1740,759000
14117,21,3,2,2380,775000
14118,275,4,3,2765,780000
14119,242,2,2,1991,749000
14120,18,3,2,1860,759900
14122,326,3,2,1865,786870
14126,18,3,2,2201,799999
14129,60,3,1,1500,749000
14130,72,2,2,1465,779500
14131,287,2,1,671,749000
14132,370,3,2,2350,749000
14133,72,2,2,1350,775000
14134,134,3,2,1695,799900
14135,21,3,2,2440,749500
14136,60,4,2,2317,759000
14137,242,4,3,2716,799000
14138,275,3,3,2316,749900
14141,21,3,3,2600,750000
14142,21,5,3,2700,765000
14143,326,3,2,1440,750000
14144,18,4,3,3034,749000
14146,242,4,3,2300,799000
14147,329,1,1,648,799000
14148,326,3,2,1940,759730
14149,326,3,2,1817,792640
14151,242,5,3,2416,799900
14152,21,4,2,2648,769000
14153,21,5,5,3208,780000
14154,60,3,3,2146,749000
14155,21,5,4,4279,799900
14156,326,3,2,1940,758060
14157,242,2,2,2025,759000
14158,60,4,4,2032,799000
14159,60,3,2,1984,748000
14160,60,3,2,1600,775000
14161,287,3,2,2164,775000
14162,242,2,2,1945,765000
14163,18,4,2,3080,769000
14164,275,5,2,3309,759000
14165,275,4,3,3000,799900
14166,326,2,1,1001,749000
14167,370,4,2,2280,779000
14168,18,3,2,1512,749900
14169,242,2,2,1989,799000
14170,275,5,3,2640,765000
14171,21,3,2,2034,759000
14172,287,4,2,2462,799000
14173,21,3,3,3015,766500
14177,275,4,2,1826,799000
14178,60,4,4,2536,799000
14179,230,3,2,1694,779500
14180,134,5,4,2908,799000
14181,18,3,2,1842,759900
14182,275,4,3,2773,788900
14183,18,2,2,1152,790000
14185,370,3,2,2100,829000
14187,242,3,3,2110,810000
14189,275,5,4,3426,796000
14191,326,5,2,1839,849000
14192,21,4,3,2536,800000
14193,242,4,3,3371,799000
14194,242,4,2,2516,799000
14195,230,4,2,2323,850000
14196,230,4,3,1859,899000
14198,326,4,2,1920,869900
14199,230,4,3,1601,849000
14200,60,3,2,1290,859000
14203,326,3,1,1016,825000
14204,287,3,3,2130,840000
14205,326,3,2,2136,850000
14206,230,3,3,1900,899500
14207,230,4,2,2446,839000
14208,242,4,3,2195,879000
14209,18,3,2,2201,799999
14210,18,3,2,2623,849900
14211,60,3,2,1406,849000
14212,134,3,2,1695,799900
14213,326,3,2,1684,849900
14214,21,5,3,2800,827500
14215,21,3,2,2213,819000
14216,242,4,3,2716,799000
14217,287,2,2,1389,875000
14218,370,3,2,2195,889000
14219,287,4,3,2521,814500
14220,287,2,2,1147,869900
14221,21,4,2,2502,899000
14222,287,3,2,1080,879000
14223,134,3,2,2528,899000
14225,242,2,2,2800,860000
14226,242,4,3,2300,799000
14227,242,3,2,2004,849999
14228,329,1,1,648,799000
14230,209,2,2,1515,815000
14231,242,5,3,2416,799900
14232,21,5,4,4279,799900
14233,370,4,2,2810,849000
14234,60,2,2,1529,825000
14235,287,3,2,2000,888000
14236,275,5,3,3143,869990
14237,275,2,2,1152,819000
14239,275,5,3,3540,899000
14240,326,3,3,1625,807900
14241,60,4,4,2032,799000
14242,22,3,2,1830,899000
14243,370,3,2,2504,879900
14244,326,4,2,2688,895000
14245,21,8,4,3354,849900
14246,242,2,2,1370,889999
14247,275,4,3,3000,799900
14248,255,3,2,1848,879000
14250,18,4,2,1440,845000
14251,242,2,2,1400,840000
14252,275,4,3,2238,862000
14253,275,5,3,3595,889000
14255,209,4,4,2719,860000
14259,242,2,2,1989,799000
14260,275,4,3,2229,844000
14261,326,2,2,1144,849000
14262,60,3,3,3107,845000
14263,242,4,3,2488,875000
14264,287,2,2,921,845000
14265,287,4,2,2462,799000
14266,255,3,2,2202,875000
14267,242,2,2,1774,864999
14271,242,4,3,3236,839000
14272,326,3,2,1229,825000
14273,275,4,2,1826,799000
14274,60,4,4,2536,799000
14275,18,4,3,2262,834900
14276,18,4,3,2312,839900
14277,329,2,2,1830,885000
14278,72,4,3,2360,899000
14279,134,5,4,2908,799000
14281,326,4,3,2297,949900
14283,21,3,5,2114,950000
14284,230,4,3,1859,899000
14285,60,3,2,2389,945000
14286,18,4,2,2735,949000
14288,242,3,3,2565,935000
14289,242,2,2,1734,980000
14290,60,2,3,2258,929000
14291,326,5,3,3220,965000
14292,326,4,2,2244,973000
14293,230,3,3,1900,899500
14294,209,3,2,3815,999000
14295,275,3,2,2532,939000
14296,60,3,3,3330,960000
14297,209,4,2,2752,910800
14298,326,3,2,1666,929900
14299,242,2,2,2181,925000
14300,18,3,2,2222,969000
14301,18,3,3,1200,980000
14302,329,5,5,4100,990000
14303,275,3,2,2621,995000
14304,18,4,2,2172,928500
14305,21,4,2,2502,899000
14306,134,3,2,2528,899000
14310,242,3,2,2390,995000
14312,242,3,2,3048,965000
14313,18,3,2,2963,949000
14314,60,3,2,1765,950000
14315,287,2,2,1500,985000
14316,60,3,3,1894,949000
14317,242,2,2,2181,998000
14318,18,4,2,2931,964500
14319,21,5,3,3567,989000
14320,287,4,2,1768,998500
14321,326,4,3,2254,959000
14322,370,3,2,1908,975000
14323,18,3,3,2499,925000
14324,326,2,3,1220,912000
14325,275,5,3,3540,899000
14326,72,3,2,1238,919000
14327,22,3,2,1830,899000
14328,230,5,3,2590,975000
14329,326,4,2,2688,895000
14331,242,2,2,1804,999999
14332,242,2,2,2812,928000
14333,72,4,3,2700,969000
14334,326,2,2,2007,975000
14335,242,2,2,2198,925000
14336,326,2,1,900,949000
14337,60,3,3,2179,948000
14338,326,4,2,2696,999900
14339,326,3,2,2368,995000
14340,242,3,2,2557,999500
14341,242,2,2,1894,934999
14348,72,4,3,2360,899000
14349,275,5,4,4267,925000
14350,332,2,1,1072,999000
14351,332,3,3,2205,1095000
14352,68,6,3,1595,1500000
14354,332,3,2,1395,1395000
14357,332,4,3,1800,1022000
14359,339,4,3,1861,1298800
14361,336,4,3,4400,1099000
14364,206,4,3,2844,995000
14365,336,5,7,6682,1349900
14366,203,3,3,2033,1395000
14367,332,3,3,2192,1649000
14368,68,6,3,1595,1500000
14369,336,6,4,2800,1890000
14370,332,3,2,2599,1795000
14373,351,3,2,2951,1795000
14374,336,3,2,1568,299000
14375,336,3,2,1226,259000
14376,203,3,2,1296,299000
14377,336,3,2,1276,294900
14378,203,3,2,1247,355000
14379,336,3,2,1568,299000
14380,203,3,2,1379,310000
14381,203,4,2,1674,349900
14382,336,3,1,1237,339999
14383,336,2,2,960,340000
14384,203,3,1,1080,332500
14385,203,3,2,1440,315000
14386,203,3,2,1296,299000
14387,203,4,2,1220,324900
14388,336,2,2,1142,369900
14389,203,3,2,1247,355000
14390,336,3,2,1294,369000
14391,336,3,2,1503,385000
14392,203,3,2,1612,380000
14393,203,4,2,1674,349900
14394,336,2,2,1142,384900
14395,336,3,1,1050,359900
14396,135,4,2,2496,359000
14397,336,4,2,1288,426000
14398,336,3,2,1606,420000
14399,336,4,2,1668,429900
14400,336,3,2,1669,419000
14401,336,3,2,1414,438000
14402,336,4,2,1969,448500
14403,336,3,3,1605,407900
14404,336,4,2,1450,439000
14405,203,3,2,2175,448900
14406,203,3,2,2175,445000
14407,336,3,2,1218,409000
14408,336,3,2,1662,439900
14409,336,4,2,1710,454900
14410,336,3,2,1215,449000
14411,336,3,2,1715,437500
14412,336,4,2,1805,499000
14413,339,2,1,1302,470000
14414,336,3,2,1395,459000
14415,203,4,3,2313,460000
14416,336,4,3,2039,459000
14417,336,4,2,1667,474000
14418,336,4,3,2350,487000
14419,336,3,2,1902,459000
14420,336,5,3,2130,479000
14421,336,4,2,1969,448500
14422,336,3,2,3004,489000
14423,336,2,2,1884,499999
14424,203,3,2,2175,448900
14425,336,3,3,2540,480000
14426,336,3,2,1834,489900
14427,203,3,2,2175,445000
14428,336,4,2,1710,454900
14429,336,4,3,2277,489900
14430,336,3,2,1215,449000
14431,336,3,2,1970,460000
14432,336,4,4,2126,505000
14433,336,4,2,1805,499000
14434,336,4,2,2216,549900
14435,336,4,2,2157,535500
14436,336,4,2,2361,529000
14437,203,4,5,3052,549900
14438,336,2,2,1884,499999
14439,336,3,3,1979,549900
14440,336,3,2,2010,545000
14441,336,4,3,2422,543000
14442,336,1,1,484,550000
14443,336,5,2,2524,550000
14444,336,4,4,2126,505000
14445,336,4,2,2216,549900
14446,336,3,2,2296,579000
14447,203,3,2,2168,565000
14448,336,3,2,2043,574000
14449,336,3,2,2266,599000
14450,203,4,5,3052,549900
14451,203,3,2,2578,599000
14452,336,3,3,1979,549900
14453,336,3,2,2010,545000
14454,336,1,1,484,550000
14455,336,5,2,2524,550000
14456,203,3,3,2327,559000
14457,336,5,4,2412,614900
14458,336,3,2,2266,599000
14459,203,3,2,2578,599000
14460,336,3,2,1776,615000
14461,336,4,3,2569,619999
14462,336,7,4,3800,634900
14463,336,4,2,2413,668700
14464,336,4,3,2611,669900
14465,336,4,3,2707,685000
14466,203,5,3,2576,659000
14467,203,3,2,2828,699000
14469,336,3,3,2138,659000
14470,332,2,1,773,680000
14471,336,3,2,2615,749000
14472,336,3,2,2467,749000
14473,50,4,2,1878,749900
14474,68,3,2,1684,729990
14475,203,3,2,2828,699000
14477,336,3,2,2615,749000
14478,336,3,2,2467,749000
14479,50,4,2,1878,749900
14480,203,4,3,3655,799500
14482,203,5,3,4030,874900
14483,336,3,3,3089,829000
14484,336,5,4,4400,875000
14485,203,4,3,3655,799500
